,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,date,time,year,day1ofyear,dayofyear,hour,weekday,day,time_diff
626,None,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587,2012-10-25,21:00:00,2012,2012-01-01,298,21.0,3,23,3600.0
627,None,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,2587,2012-10-25,21:00:00,2012,2012-01-01,298,21.0,3,23,0.0
628,None,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,2587,2012-10-25,21:00:00,2012,2012-01-01,298,21.0,3,23,0.0
631,None,281.05,0.0,0.0,90,Rain,light rain,2012-10-26 00:00:00,665,2012-10-26,00:00:00,2012,2012-01-01,299,0.0,4,23,3600.0
632,None,281.05,0.0,0.0,90,Rain,moderate rain,2012-10-26 00:00:00,665,2012-10-26,00:00:00,2012,2012-01-01,299,0.0,4,23,0.0
633,None,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 00:00:00,665,2012-10-26,00:00:00,2012,2012-01-01,299,0.0,4,23,0.0
634,None,280.44,0.0,0.0,90,Drizzle,drizzle,2012-10-26 01:00:00,432,2012-10-26,01:00:00,2012,2012-01-01,299,1.0,4,23,3600.0
635,None,280.44,0.0,0.0,90,Rain,light rain,2012-10-26 01:00:00,432,2012-10-26,01:00:00,2012,2012-01-01,299,1.0,4,23,0.0
636,None,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,326,2012-10-26,02:00:00,2012,2012-01-01,299,2.0,4,23,3600.0
637,None,280.07,0.0,0.0,90,Mist,mist,2012-10-26 02:00:00,326,2012-10-26,02:00:00,2012,2012-01-01,299,2.0,4,23,0.0
638,None,280.07,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 02:00:00,326,2012-10-26,02:00:00,2012,2012-01-01,299,2.0,4,23,0.0
639,None,279.54,0.0,0.0,90,Rain,light rain,2012-10-26 03:00:00,380,2012-10-26,03:00:00,2012,2012-01-01,299,3.0,4,23,3600.0
640,None,279.54,0.0,0.0,90,Mist,mist,2012-10-26 03:00:00,380,2012-10-26,03:00:00,2012,2012-01-01,299,3.0,4,23,0.0
641,None,279.54,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 03:00:00,380,2012-10-26,03:00:00,2012,2012-01-01,299,3.0,4,23,0.0
642,None,279.54,0.0,0.0,90,Drizzle,drizzle,2012-10-26 03:00:00,380,2012-10-26,03:00:00,2012,2012-01-01,299,3.0,4,23,0.0
643,None,278.93,0.0,0.0,90,Rain,light rain,2012-10-26 04:00:00,705,2012-10-26,04:00:00,2012,2012-01-01,299,4.0,4,23,3600.0
644,None,278.93,0.0,0.0,90,Mist,mist,2012-10-26 04:00:00,705,2012-10-26,04:00:00,2012,2012-01-01,299,4.0,4,23,0.0
645,None,278.93,0.0,0.0,90,Rain,moderate rain,2012-10-26 04:00:00,705,2012-10-26,04:00:00,2012,2012-01-01,299,4.0,4,23,0.0
646,None,278.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 04:00:00,705,2012-10-26,04:00:00,2012,2012-01-01,299,4.0,4,23,0.0
647,None,278.93,0.0,0.0,90,Drizzle,drizzle,2012-10-26 04:00:00,705,2012-10-26,04:00:00,2012,2012-01-01,299,4.0,4,23,0.0
648,None,278.27,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 05:00:00,2430,2012-10-26,05:00:00,2012,2012-01-01,299,5.0,4,23,3600.0
649,None,278.27,0.0,0.0,90,Mist,mist,2012-10-26 05:00:00,2430,2012-10-26,05:00:00,2012,2012-01-01,299,5.0,4,23,0.0
650,None,278.27,0.0,0.0,90,Rain,moderate rain,2012-10-26 05:00:00,2430,2012-10-26,05:00:00,2012,2012-01-01,299,5.0,4,23,0.0
651,None,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2012-10-26 05:00:00,2430,2012-10-26,05:00:00,2012,2012-01-01,299,5.0,4,23,0.0
652,None,278.07,0.0,0.0,90,Rain,heavy intensity rain,2012-10-26 06:00:00,5426,2012-10-26,06:00:00,2012,2012-01-01,299,6.0,4,23,3600.0
653,None,278.07,0.0,0.0,90,Mist,mist,2012-10-26 06:00:00,5426,2012-10-26,06:00:00,2012,2012-01-01,299,6.0,4,23,0.0
654,None,278.07,0.0,0.0,90,Rain,moderate rain,2012-10-26 06:00:00,5426,2012-10-26,06:00:00,2012,2012-01-01,299,6.0,4,23,0.0
655,None,277.53,0.0,0.0,90,Rain,light rain,2012-10-26 07:00:00,6499,2012-10-26,07:00:00,2012,2012-01-01,299,7.0,4,23,3600.0
656,None,277.53,0.0,0.0,90,Rain,moderate rain,2012-10-26 07:00:00,6499,2012-10-26,07:00:00,2012,2012-01-01,299,7.0,4,23,0.0
657,None,276.23,0.0,0.0,90,Rain,light rain,2012-10-26 08:00:00,5856,2012-10-26,08:00:00,2012,2012-01-01,299,8.0,4,23,3600.0
658,None,276.23,0.0,0.0,90,Mist,mist,2012-10-26 08:00:00,5856,2012-10-26,08:00:00,2012,2012-01-01,299,8.0,4,23,0.0
659,None,276.23,0.0,0.0,90,Rain,moderate rain,2012-10-26 08:00:00,5856,2012-10-26,08:00:00,2012,2012-01-01,299,8.0,4,23,0.0
660,None,275.66,0.0,0.0,90,Rain,light rain,2012-10-26 09:00:00,5234,2012-10-26,09:00:00,2012,2012-01-01,299,9.0,4,24,3600.0
661,None,275.66,0.0,0.0,90,Mist,mist,2012-10-26 09:00:00,5234,2012-10-26,09:00:00,2012,2012-01-01,299,9.0,4,24,0.0
662,None,275.66,0.0,0.0,90,Snow,heavy snow,2012-10-26 09:00:00,5234,2012-10-26,09:00:00,2012,2012-01-01,299,9.0,4,24,0.0
663,None,275.02,0.0,0.0,90,Rain,light rain,2012-10-26 10:00:00,4695,2012-10-26,10:00:00,2012,2012-01-01,299,10.0,4,24,3600.0
664,None,275.02,0.0,0.0,90,Mist,mist,2012-10-26 10:00:00,4695,2012-10-26,10:00:00,2012,2012-01-01,299,10.0,4,24,0.0
665,None,275.02,0.0,0.0,90,Rain,moderate rain,2012-10-26 10:00:00,4695,2012-10-26,10:00:00,2012,2012-01-01,299,10.0,4,24,0.0
666,None,275.02,0.0,0.0,90,Snow,heavy snow,2012-10-26 10:00:00,4695,2012-10-26,10:00:00,2012,2012-01-01,299,10.0,4,24,0.0
667,None,275.03,0.0,0.0,90,Rain,light rain,2012-10-26 11:00:00,5341,2012-10-26,11:00:00,2012,2012-01-01,299,11.0,4,24,3600.0
668,None,275.03,0.0,0.0,90,Snow,heavy snow,2012-10-26 11:00:00,5341,2012-10-26,11:00:00,2012,2012-01-01,299,11.0,4,24,0.0
669,None,275.03,0.0,0.0,90,Mist,mist,2012-10-26 11:00:00,5341,2012-10-26,11:00:00,2012,2012-01-01,299,11.0,4,24,0.0
670,None,275.03,0.0,0.0,90,Rain,moderate rain,2012-10-26 11:00:00,5341,2012-10-26,11:00:00,2012,2012-01-01,299,11.0,4,24,0.0
671,None,274.5,0.0,0.0,90,Mist,mist,2012-10-26 12:00:00,5943,2012-10-26,12:00:00,2012,2012-01-01,299,12.0,4,24,3600.0
672,None,274.5,0.0,0.0,90,Snow,heavy snow,2012-10-26 12:00:00,5943,2012-10-26,12:00:00,2012,2012-01-01,299,12.0,4,24,0.0
674,None,275.38,0.0,0.0,90,Snow,heavy snow,2012-10-26 14:00:00,5879,2012-10-26,14:00:00,2012,2012-01-01,299,14.0,4,24,3600.0
675,None,275.38,0.0,0.0,90,Mist,mist,2012-10-26 14:00:00,5879,2012-10-26,14:00:00,2012,2012-01-01,299,14.0,4,24,0.0
878,None,275.6,0.0,0.0,90,Clouds,overcast clouds,2012-11-04 01:00:00,730,2012-11-04,01:00:00,2012,2012-01-01,308,1.0,6,32,3600.0
879,None,275.77,0.0,0.0,90,Clouds,overcast clouds,2012-11-04 01:00:00,730,2012-11-04,01:00:00,2012,2012-01-01,308,1.0,6,32,0.0
885,None,275.09,0.0,0.0,90,Rain,light rain,2012-11-04 08:00:00,2067,2012-11-04,08:00:00,2012,2012-01-01,308,8.0,6,32,3600.0
886,None,275.09,0.0,0.0,90,Snow,heavy snow,2012-11-04 08:00:00,2067,2012-11-04,08:00:00,2012,2012-01-01,308,8.0,6,32,0.0
941,None,278.74,0.0,0.0,90,Haze,haze,2012-11-06 18:00:00,3921,2012-11-06,18:00:00,2012,2012-01-01,310,18.0,1,35,3600.0
942,None,278.74,0.0,0.0,90,Mist,mist,2012-11-06 18:00:00,3921,2012-11-06,18:00:00,2012,2012-01-01,310,18.0,1,35,0.0
943,None,278.87,0.0,0.0,90,Haze,haze,2012-11-06 19:00:00,2835,2012-11-06,19:00:00,2012,2012-01-01,310,19.0,1,35,3600.0
944,None,278.87,0.0,0.0,90,Mist,mist,2012-11-06 19:00:00,2835,2012-11-06,19:00:00,2012,2012-01-01,310,19.0,1,35,0.0
945,None,279.02,0.0,0.0,90,Haze,haze,2012-11-06 20:00:00,2450,2012-11-06,20:00:00,2012,2012-01-01,310,20.0,1,35,3600.0
946,None,279.02,0.0,0.0,90,Mist,mist,2012-11-06 20:00:00,2450,2012-11-06,20:00:00,2012,2012-01-01,310,20.0,1,35,0.0
947,None,278.84,0.0,0.0,90,Haze,haze,2012-11-06 21:00:00,2078,2012-11-06,21:00:00,2012,2012-01-01,310,21.0,1,35,3600.0
948,None,278.84,0.0,0.0,90,Drizzle,heavy intensity drizzle,2012-11-06 21:00:00,2078,2012-11-06,21:00:00,2012,2012-01-01,310,21.0,1,35,0.0
949,None,278.84,0.0,0.0,90,Mist,mist,2012-11-06 21:00:00,2078,2012-11-06,21:00:00,2012,2012-01-01,310,21.0,1,35,0.0
950,None,278.56,0.0,0.0,90,Haze,haze,2012-11-06 22:00:00,1671,2012-11-06,22:00:00,2012,2012-01-01,310,22.0,1,35,3600.0
951,None,278.56,0.0,0.0,90,Rain,light rain,2012-11-06 22:00:00,1671,2012-11-06,22:00:00,2012,2012-01-01,310,22.0,1,35,0.0
952,None,278.56,0.0,0.0,90,Drizzle,drizzle,2012-11-06 22:00:00,1671,2012-11-06,22:00:00,2012,2012-01-01,310,22.0,1,35,0.0
953,None,278.5,0.0,0.0,90,Haze,haze,2012-11-06 23:00:00,1472,2012-11-06,23:00:00,2012,2012-01-01,310,23.0,1,35,3600.0
954,None,278.5,0.0,0.0,90,Mist,mist,2012-11-06 23:00:00,1472,2012-11-06,23:00:00,2012,2012-01-01,310,23.0,1,35,0.0
955,None,278.03,0.0,0.0,90,Haze,haze,2012-11-07 00:00:00,792,2012-11-07,00:00:00,2012,2012-01-01,311,0.0,2,35,3600.0
956,None,278.03,0.0,0.0,90,Rain,light rain,2012-11-07 00:00:00,792,2012-11-07,00:00:00,2012,2012-01-01,311,0.0,2,35,0.0
957,None,278.03,0.0,0.0,90,Mist,mist,2012-11-07 00:00:00,792,2012-11-07,00:00:00,2012,2012-01-01,311,0.0,2,35,0.0
958,None,277.28,0.0,0.0,90,Rain,light rain,2012-11-07 01:00:00,811,2012-11-07,01:00:00,2012,2012-01-01,311,1.0,2,35,3600.0
959,None,277.28,0.0,0.0,90,Mist,mist,2012-11-07 01:00:00,811,2012-11-07,01:00:00,2012,2012-01-01,311,1.0,2,35,0.0
960,None,277.06,0.0,0.0,90,Rain,light rain,2012-11-07 02:00:00,671,2012-11-07,02:00:00,2012,2012-01-01,311,2.0,2,35,3600.0
961,None,277.06,0.0,0.0,90,Mist,mist,2012-11-07 02:00:00,671,2012-11-07,02:00:00,2012,2012-01-01,311,2.0,2,35,0.0
962,None,277.06,0.0,0.0,90,Rain,moderate rain,2012-11-07 02:00:00,671,2012-11-07,02:00:00,2012,2012-01-01,311,2.0,2,35,0.0
963,None,277.06,0.0,0.0,90,Snow,snow,2012-11-07 02:00:00,671,2012-11-07,02:00:00,2012,2012-01-01,311,2.0,2,35,0.0
964,None,276.83,0.0,0.0,90,Rain,light rain,2012-11-07 03:00:00,474,2012-11-07,03:00:00,2012,2012-01-01,311,3.0,2,35,3600.0
965,None,276.83,0.0,0.0,90,Mist,mist,2012-11-07 03:00:00,474,2012-11-07,03:00:00,2012,2012-01-01,311,3.0,2,35,0.0
966,None,276.83,0.0,0.0,90,Rain,moderate rain,2012-11-07 03:00:00,474,2012-11-07,03:00:00,2012,2012-01-01,311,3.0,2,35,0.0
967,None,277.15,0.0,0.0,90,Rain,light rain,2012-11-07 04:00:00,790,2012-11-07,04:00:00,2012,2012-01-01,311,4.0,2,35,3600.0
968,None,277.15,0.0,0.0,90,Mist,mist,2012-11-07 04:00:00,790,2012-11-07,04:00:00,2012,2012-01-01,311,4.0,2,35,0.0
969,None,277.57,0.0,0.0,90,Rain,light rain,2012-11-07 05:00:00,2619,2012-11-07,05:00:00,2012,2012-01-01,311,5.0,2,35,3600.0
970,None,277.57,0.0,0.0,90,Mist,mist,2012-11-07 05:00:00,2619,2012-11-07,05:00:00,2012,2012-01-01,311,5.0,2,35,0.0
971,None,277.51,0.0,0.0,90,Rain,light rain,2012-11-07 06:00:00,5788,2012-11-07,06:00:00,2012,2012-01-01,311,6.0,2,35,3600.0
972,None,277.51,0.0,0.0,90,Mist,mist,2012-11-07 06:00:00,5788,2012-11-07,06:00:00,2012,2012-01-01,311,6.0,2,35,0.0
973,None,277.51,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-07 06:00:00,5788,2012-11-07,06:00:00,2012,2012-01-01,311,6.0,2,35,0.0
974,None,277.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-07 07:00:00,7088,2012-11-07,07:00:00,2012,2012-01-01,311,7.0,2,35,3600.0
975,None,277.41,0.0,0.0,90,Mist,mist,2012-11-07 07:00:00,7088,2012-11-07,07:00:00,2012,2012-01-01,311,7.0,2,35,0.0
976,None,277.68,0.0,0.0,90,Mist,mist,2012-11-07 08:00:00,6264,2012-11-07,08:00:00,2012,2012-01-01,311,8.0,2,35,3600.0
977,None,277.68,0.0,0.0,90,Drizzle,drizzle,2012-11-07 08:00:00,6264,2012-11-07,08:00:00,2012,2012-01-01,311,8.0,2,35,0.0
984,None,278.57,0.0,0.0,90,Rain,light rain,2012-11-07 15:00:00,5678,2012-11-07,15:00:00,2012,2012-01-01,311,15.0,2,36,3600.0
985,None,278.57,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-07 15:00:00,5678,2012-11-07,15:00:00,2012,2012-01-01,311,15.0,2,36,0.0
986,None,278.21,0.0,0.0,90,Rain,light rain,2012-11-07 16:00:00,6267,2012-11-07,16:00:00,2012,2012-01-01,311,16.0,2,36,3600.0
987,None,278.21,0.0,0.0,90,Mist,mist,2012-11-07 16:00:00,6267,2012-11-07,16:00:00,2012,2012-01-01,311,16.0,2,36,0.0
988,None,278.21,0.0,0.0,90,Drizzle,drizzle,2012-11-07 16:00:00,6267,2012-11-07,16:00:00,2012,2012-01-01,311,16.0,2,36,0.0
989,None,278.21,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-07 16:00:00,6267,2012-11-07,16:00:00,2012,2012-01-01,311,16.0,2,36,0.0
990,None,277.96,0.0,0.0,90,Mist,mist,2012-11-07 17:00:00,6057,2012-11-07,17:00:00,2012,2012-01-01,311,17.0,2,36,3600.0
991,None,277.96,0.0,0.0,90,Rain,moderate rain,2012-11-07 17:00:00,6057,2012-11-07,17:00:00,2012,2012-01-01,311,17.0,2,36,0.0
1071,None,279.87,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 01:00:00,922,2012-11-11,01:00:00,2012,2012-01-01,315,1.0,6,39,3600.0
1072,None,279.87,0.0,0.0,90,Rain,light rain,2012-11-11 01:00:00,922,2012-11-11,01:00:00,2012,2012-01-01,315,1.0,6,39,0.0
1073,None,279.87,0.0,0.0,90,Haze,haze,2012-11-11 01:00:00,922,2012-11-11,01:00:00,2012,2012-01-01,315,1.0,6,39,0.0
1074,None,279.87,0.0,0.0,90,Mist,mist,2012-11-11 01:00:00,922,2012-11-11,01:00:00,2012,2012-01-01,315,1.0,6,39,0.0
1075,None,280.01,0.0,0.0,90,Mist,mist,2012-11-11 02:00:00,626,2012-11-11,02:00:00,2012,2012-01-01,315,2.0,6,39,3600.0
1076,None,280.01,0.0,0.0,90,Haze,haze,2012-11-11 02:00:00,626,2012-11-11,02:00:00,2012,2012-01-01,315,2.0,6,39,0.0
1077,None,280.01,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 02:00:00,626,2012-11-11,02:00:00,2012,2012-01-01,315,2.0,6,39,0.0
1078,None,280.26,0.0,0.0,90,Rain,light rain,2012-11-11 03:00:00,331,2012-11-11,03:00:00,2012,2012-01-01,315,3.0,6,39,3600.0
1079,None,280.26,0.0,0.0,90,Mist,mist,2012-11-11 03:00:00,331,2012-11-11,03:00:00,2012,2012-01-01,315,3.0,6,39,0.0
1080,None,280.26,0.0,0.0,90,Haze,haze,2012-11-11 03:00:00,331,2012-11-11,03:00:00,2012,2012-01-01,315,3.0,6,39,0.0
1081,None,280.26,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-11-11 03:00:00,331,2012-11-11,03:00:00,2012,2012-01-01,315,3.0,6,39,0.0
1082,None,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-11-11 04:00:00,304,2012-11-11,04:00:00,2012,2012-01-01,315,4.0,6,39,3600.0
1083,None,280.1,0.0,0.0,90,Mist,mist,2012-11-11 04:00:00,304,2012-11-11,04:00:00,2012,2012-01-01,315,4.0,6,39,0.0
1084,None,280.1,0.0,0.0,90,Haze,haze,2012-11-11 04:00:00,304,2012-11-11,04:00:00,2012,2012-01-01,315,4.0,6,39,0.0
1085,None,280.1,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2012-11-11 04:00:00,304,2012-11-11,04:00:00,2012,2012-01-01,315,4.0,6,39,0.0
1086,None,280.1,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 04:00:00,304,2012-11-11,04:00:00,2012,2012-01-01,315,4.0,6,39,0.0
1087,None,279.9,0.0,0.0,90,Mist,mist,2012-11-11 05:00:00,462,2012-11-11,05:00:00,2012,2012-01-01,315,5.0,6,39,3600.0
1088,None,279.9,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2012-11-11 05:00:00,462,2012-11-11,05:00:00,2012,2012-01-01,315,5.0,6,39,0.0
1089,None,279.9,0.0,0.0,90,Rain,light rain,2012-11-11 05:00:00,462,2012-11-11,05:00:00,2012,2012-01-01,315,5.0,6,39,0.0
1090,None,279.79,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-11-11 06:00:00,793,2012-11-11,06:00:00,2012,2012-01-01,315,6.0,6,39,3600.0
1091,None,279.79,0.0,0.0,90,Mist,mist,2012-11-11 06:00:00,793,2012-11-11,06:00:00,2012,2012-01-01,315,6.0,6,39,0.0
1092,None,279.79,0.0,0.0,90,Rain,heavy intensity rain,2012-11-11 06:00:00,793,2012-11-11,06:00:00,2012,2012-01-01,315,6.0,6,39,0.0
1093,None,279.79,0.0,0.0,90,Rain,light rain,2012-11-11 06:00:00,793,2012-11-11,06:00:00,2012,2012-01-01,315,6.0,6,39,0.0
1094,None,279.95,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 07:00:00,1120,2012-11-11,07:00:00,2012,2012-01-01,315,7.0,6,39,3600.0
1095,None,279.95,0.0,0.0,90,Mist,mist,2012-11-11 07:00:00,1120,2012-11-11,07:00:00,2012,2012-01-01,315,7.0,6,39,0.0
1096,None,279.95,0.0,0.0,90,Rain,light rain,2012-11-11 07:00:00,1120,2012-11-11,07:00:00,2012,2012-01-01,315,7.0,6,39,0.0
1097,None,279.91,0.0,0.0,90,Mist,mist,2012-11-11 08:00:00,1797,2012-11-11,08:00:00,2012,2012-01-01,315,8.0,6,39,3600.0
1098,None,279.91,0.0,0.0,90,Drizzle,drizzle,2012-11-11 08:00:00,1797,2012-11-11,08:00:00,2012,2012-01-01,315,8.0,6,39,0.0
1099,None,280.43,0.0,0.0,90,Mist,mist,2012-11-11 09:00:00,2687,2012-11-11,09:00:00,2012,2012-01-01,315,9.0,6,40,3600.0
1100,None,280.43,0.0,0.0,90,Rain,light rain,2012-11-11 09:00:00,2687,2012-11-11,09:00:00,2012,2012-01-01,315,9.0,6,40,0.0
1101,None,280.43,0.0,0.0,90,Drizzle,light intensity drizzle,2012-11-11 09:00:00,2687,2012-11-11,09:00:00,2012,2012-01-01,315,9.0,6,40,0.0
1102,None,280.43,0.0,0.0,90,Drizzle,drizzle,2012-11-11 09:00:00,2687,2012-11-11,09:00:00,2012,2012-01-01,315,9.0,6,40,0.0
1103,None,280.43,0.0,0.0,90,Rain,moderate rain,2012-11-11 09:00:00,2687,2012-11-11,09:00:00,2012,2012-01-01,315,9.0,6,40,0.0
1104,None,281.02,0.0,0.0,90,Mist,mist,2012-11-11 10:00:00,3961,2012-11-11,10:00:00,2012,2012-01-01,315,10.0,6,40,3600.0
1105,None,281.02,0.0,0.0,90,Rain,light rain,2012-11-11 10:00:00,3961,2012-11-11,10:00:00,2012,2012-01-01,315,10.0,6,40,0.0
1107,None,283.42,0.0,0.0,90,Mist,mist,2012-11-11 12:00:00,3710,2012-11-11,12:00:00,2012,2012-01-01,315,12.0,6,40,3600.0
1108,None,283.42,0.0,0.0,90,Drizzle,drizzle,2012-11-11 12:00:00,3710,2012-11-11,12:00:00,2012,2012-01-01,315,12.0,6,40,0.0
1109,None,284.94,0.0,0.0,75,Mist,mist,2012-11-11 13:00:00,3733,2012-11-11,13:00:00,2012,2012-01-01,315,13.0,6,40,3600.0
1110,None,284.94,0.0,0.0,75,Haze,haze,2012-11-11 13:00:00,3733,2012-11-11,13:00:00,2012,2012-01-01,315,13.0,6,40,0.0
1111,None,287.6,0.0,0.0,20,Haze,haze,2012-11-11 14:00:00,3666,2012-11-11,14:00:00,2012,2012-01-01,315,14.0,6,40,3600.0
1112,None,287.6,0.0,0.0,20,Mist,mist,2012-11-11 14:00:00,3666,2012-11-11,14:00:00,2012,2012-01-01,315,14.0,6,40,0.0
1113,None,289.71,0.0,0.0,20,Haze,haze,2012-11-11 15:00:00,4012,2012-11-11,15:00:00,2012,2012-01-01,315,15.0,6,40,3600.0
1114,None,289.71,0.0,0.0,20,Mist,mist,2012-11-11 15:00:00,4012,2012-11-11,15:00:00,2012,2012-01-01,315,15.0,6,40,0.0
1117,None,288.29,0.0,0.0,20,Thunderstorm,proximity thunderstorm,2012-11-11 18:00:00,3390,2012-11-11,18:00:00,2012,2012-01-01,315,18.0,6,40,3600.0
1118,None,288.29,0.0,0.0,20,Mist,mist,2012-11-11 18:00:00,3390,2012-11-11,18:00:00,2012,2012-01-01,315,18.0,6,40,0.0
1134,None,272.09,0.0,0.0,90,Snow,heavy snow,2012-11-12 11:00:00,4245,2012-11-12,11:00:00,2012,2012-01-01,316,11.0,0,41,3600.0
1135,None,272.09,0.0,0.0,90,Mist,mist,2012-11-12 11:00:00,4245,2012-11-12,11:00:00,2012,2012-01-01,316,11.0,0,41,0.0
1156,None,266.86,0.0,0.0,90,Snow,heavy snow,2012-11-13 08:00:00,6242,2012-11-13,08:00:00,2012,2012-01-01,317,8.0,1,41,3600.0
1157,None,266.86,0.0,0.0,90,Mist,mist,2012-11-13 08:00:00,6242,2012-11-13,08:00:00,2012,2012-01-01,317,8.0,1,41,0.0
1345,None,273.0,0.0,0.0,1,Mist,mist,2012-11-21 06:00:00,5343,2012-11-21,06:00:00,2012,2012-01-01,325,6.0,2,49,3600.0
1346,None,273.0,0.0,0.0,1,Fog,fog,2012-11-21 06:00:00,5343,2012-11-21,06:00:00,2012,2012-01-01,325,6.0,2,49,0.0
1347,None,272.54,0.0,0.0,1,Mist,mist,2012-11-21 07:00:00,6138,2012-11-21,07:00:00,2012,2012-01-01,325,7.0,2,49,3600.0
1348,None,272.54,0.0,0.0,1,Fog,fog,2012-11-21 07:00:00,6138,2012-11-21,07:00:00,2012,2012-01-01,325,7.0,2,49,0.0
1349,None,272.51,0.0,0.0,1,Haze,haze,2012-11-21 08:00:00,5413,2012-11-21,08:00:00,2012,2012-01-01,325,8.0,2,49,3600.0
1350,None,272.51,0.0,0.0,1,Mist,mist,2012-11-21 08:00:00,5413,2012-11-21,08:00:00,2012,2012-01-01,325,8.0,2,49,0.0
1351,None,272.51,0.0,0.0,1,Fog,fog,2012-11-21 08:00:00,5413,2012-11-21,08:00:00,2012,2012-01-01,325,8.0,2,49,0.0
1352,None,274.66,0.0,0.0,1,Mist,mist,2012-11-21 09:00:00,5041,2012-11-21,09:00:00,2012,2012-01-01,325,9.0,2,50,3600.0
1353,None,274.66,0.0,0.0,1,Haze,haze,2012-11-21 09:00:00,5041,2012-11-21,09:00:00,2012,2012-01-01,325,9.0,2,50,0.0
1354,None,274.66,0.0,0.0,1,Fog,fog,2012-11-21 09:00:00,5041,2012-11-21,09:00:00,2012,2012-01-01,325,9.0,2,50,0.0
1355,None,276.57,0.0,0.0,1,Haze,haze,2012-11-21 10:00:00,4875,2012-11-21,10:00:00,2012,2012-01-01,325,10.0,2,50,3600.0
1356,None,276.57,0.0,0.0,1,Fog,fog,2012-11-21 10:00:00,4875,2012-11-21,10:00:00,2012,2012-01-01,325,10.0,2,50,0.0
1410,None,276.44,0.0,0.0,90,Rain,light rain,2012-11-23 16:00:00,4079,2012-11-23,16:00:00,2012,2012-01-01,327,16.0,4,52,3600.0
1411,None,276.44,0.0,0.0,90,Snow,heavy snow,2012-11-23 16:00:00,4079,2012-11-23,16:00:00,2012,2012-01-01,327,16.0,4,52,0.0
1412,None,274.35,0.0,0.0,90,Snow,heavy snow,2012-11-23 17:00:00,3900,2012-11-23,17:00:00,2012,2012-01-01,327,17.0,4,52,3600.0
1413,None,274.35,0.0,0.0,90,Mist,mist,2012-11-23 17:00:00,3900,2012-11-23,17:00:00,2012,2012-01-01,327,17.0,4,52,0.0
1414,None,273.13,0.0,0.0,90,Snow,heavy snow,2012-11-23 18:00:00,3420,2012-11-23,18:00:00,2012,2012-01-01,327,18.0,4,52,3600.0
1415,None,273.13,0.0,0.0,90,Mist,mist,2012-11-23 18:00:00,3420,2012-11-23,18:00:00,2012,2012-01-01,327,18.0,4,52,0.0
1416,None,272.42,0.0,0.0,90,Snow,snow,2012-11-23 19:00:00,2876,2012-11-23,19:00:00,2012,2012-01-01,327,19.0,4,52,3600.0
1417,None,272.42,0.0,0.0,90,Fog,fog,2012-11-23 19:00:00,2876,2012-11-23,19:00:00,2012,2012-01-01,327,19.0,4,52,0.0
1418,None,272.42,0.0,0.0,90,Snow,heavy snow,2012-11-23 19:00:00,2876,2012-11-23,19:00:00,2012,2012-01-01,327,19.0,4,52,0.0
1419,None,272.42,0.0,0.0,90,Mist,mist,2012-11-23 19:00:00,2876,2012-11-23,19:00:00,2012,2012-01-01,327,19.0,4,52,0.0
1420,None,271.6,0.0,0.0,90,Snow,heavy snow,2012-11-23 20:00:00,2543,2012-11-23,20:00:00,2012,2012-01-01,327,20.0,4,52,3600.0
1421,None,271.6,0.0,0.0,90,Mist,mist,2012-11-23 20:00:00,2543,2012-11-23,20:00:00,2012,2012-01-01,327,20.0,4,52,0.0
1422,None,271.6,0.0,0.0,90,Snow,snow,2012-11-23 20:00:00,2543,2012-11-23,20:00:00,2012,2012-01-01,327,20.0,4,52,0.0
1425,None,268.72,0.0,0.0,90,Snow,heavy snow,2012-11-23 23:00:00,1512,2012-11-23,23:00:00,2012,2012-01-01,327,23.0,4,52,3600.0
1426,None,268.72,0.0,0.0,90,Mist,mist,2012-11-23 23:00:00,1512,2012-11-23,23:00:00,2012,2012-01-01,327,23.0,4,52,0.0
